,symbol,date,stop,targets,trades
0,AAPL,2023-05-11,170.76,"[177.84000000000003, 181.38000000000005, 184.92000000000007]","[(Timestamp('2023-05-11 00:00:00'), 174.3, 1), (Timestamp('2023-05-17 00:00:00'), 170.76, -1)]"
1,AAPL,2020-08-03,100.825,"[112.00500000000001, 117.59500000000001, 123.18500000000002]","[(Timestamp('2020-08-03 00:00:00'), 106.415, 1), (Timestamp('2020-08-06 00:00:00'), 112.00500000000001, -0.5), (Timestamp('2020-08-20 00:00:00'), 117.59500000000001, -0.25), (Timestamp('2020-08-21 00:00:00'), 123.18500000000002, -0.25)]"
2,AAPL,2020-03-03,69.43,"[81.28999999999999, 87.21999999999998, 93.14999999999998]","[(Timestamp('2020-03-03 00:00:00'), 75.36, 1), (Timestamp('2020-03-09 00:00:00'), 69.43, -1)]"
3,MSFT,2023-04-27,292.73,"[306.40999999999997, 313.24999999999994, 320.0899999999999]","[(Timestamp('2023-04-27 00:00:00'), 299.57, 1), (Timestamp('2023-04-28 00:00:00'), 306.40999999999997, -0.5), (Timestamp('2023-05-16 00:00:00'), 313.24999999999994, -0.25), (Timestamp('2023-05-22 00:00:00'), 320.0899999999999, -0.25)]"
4,MSFT,2022-04-28,279.16,"[302.78000000000003, 314.59000000000003, 326.40000000000003]","[(Timestamp('2022-04-28 00:00:00'), 290.97, 1), (Timestamp('2022-04-29 00:00:00'), 279.16, -1)]"
5,MSFT,2022-01-31,293.03,"[323.97, 339.44000000000005, 354.9100000000001]","[(Timestamp('2022-01-31 00:00:00'), 308.5, 1), (Timestamp('2022-02-14 00:00:00'), 293.03, -1)]"
6,MSFT,2020-02-03,170.79,"[177.31000000000003, 180.57000000000005, 183.83000000000007]","[(Timestamp('2020-02-03 00:00:00'), 174.05, 1), (Timestamp('2020-02-03 00:00:00'), 170.79, -1)]"
7,GOOG,2023-05-15,114.9301,"[121.9499, 125.4598, 128.9697]","[(Timestamp('2023-05-15 00:00:00'), 118.44, 1), (Timestamp('2023-05-17 00:00:00'), 121.9499, -0.5), (Timestamp('2023-05-19 00:00:00'), 125.4598, -0.25), (Timestamp('2023-06-07 00:00:00'), 128.9697, -0.25)]"
8,GOOG,2021-02-08,100.919,"[110.73100000000001, 115.63700000000001, 120.54300000000002]","[(Timestamp('2021-02-08 00:00:00'), 105.825, 1), (Timestamp('2021-02-23 00:00:00'), 100.919, -1)]"
9,GOOG,2020-11-04,80.223,"[88.47699999999999, 92.60399999999998, 96.73099999999998]","[(Timestamp('2020-11-04 00:00:00'), 84.35, 1), (Timestamp('2020-11-04 00:00:00'), 88.47699999999999, -0.5), (Timestamp('2020-12-23 00:00:00'), 86.619, -0.5)]"
10,GOOGL,2023-05-12,114.41,"[121.43, 124.94000000000001, 128.45000000000002]","[(Timestamp('2023-05-12 00:00:00'), 117.92, 1), (Timestamp('2023-05-17 00:00:00'), 121.43, -0.5), (Timestamp('2023-05-19 00:00:00'), 124.94000000000001, -0.25), (Timestamp('2023-06-07 00:00:00'), 128.45000000000002, -0.25)]"
11,GOOGL,2023-02-07,105.61,"[110.08999999999999, 112.32999999999998, 114.56999999999998]","[(Timestamp('2023-02-07 00:00:00'), 107.85, 1), (Timestamp('2023-02-07 00:00:00'), 105.61, -1)]"
12,GOOGL,2021-02-08,100.6775,"[109.9849, 114.6386, 119.2923]","[(Timestamp('2021-02-08 00:00:00'), 105.3312, 1), (Timestamp('2021-02-23 00:00:00'), 100.6775, -1)]"
13,GOOGL,2020-11-04,80.0785,"[88.05309999999999, 92.04039999999998, 96.02769999999997]","[(Timestamp('2020-11-04 00:00:00'), 84.0658, 1), (Timestamp('2020-11-04 00:00:00'), 88.05309999999999, -0.5), (Timestamp('2020-12-03 00:00:00'), 92.04039999999998, -0.25), (Timestamp('2020-12-23 00:00:00'), 86.4115, -0.25)]"
14,GOOGL,2020-05-05,66.3365,"[69.67849999999999, 71.34949999999998, 73.02049999999997]","[(Timestamp('2020-05-05 00:00:00'), 68.0075, 1), (Timestamp('2020-05-08 00:00:00'), 69.67849999999999, -0.5), (Timestamp('2020-05-14 00:00:00'), 66.3365, -0.5)]"
15,AMZN,2023-10-30,125.52,"[134.52000000000004, 139.02000000000004, 143.52000000000004]","[(Timestamp('2023-10-30 00:00:00'), 130.02, 1), (Timestamp('2023-11-01 00:00:00'), 134.52000000000004, -0.5), (Timestamp('2023-11-03 00:00:00'), 139.02000000000004, -0.25), (Timestamp('2023-11-10 00:00:00'), 143.52000000000004, -0.25)]"
16,AMZN,2022-08-01,132.41,"[142.89000000000001, 148.13000000000002, 153.37000000000003]","[(Timestamp('2022-08-01 00:00:00'), 137.65, 1), (Timestamp('2022-08-04 00:00:00'), 142.89000000000001, -0.5), (Timestamp('2022-08-24 00:00:00'), 132.41, -0.5)]"
17,AMZN,2022-02-07,150.608,"[171.79199999999997, 182.38399999999996, 192.97599999999994]","[(Timestamp('2022-02-07 00:00:00'), 161.2, 1), (Timestamp('2022-02-22 00:00:00'), 150.608, -1)]"
18,AMZN,2020-02-04,100.1135,"[105.4585, 108.131, 110.8035]","[(Timestamp('2020-02-04 00:00:00'), 102.786, 1), (Timestamp('2020-02-10 00:00:00'), 105.4585, -0.5), (Timestamp('2020-02-11 00:00:00'), 108.131, -0.25), (Timestamp('2020-02-24 00:00:00'), 100.1135, -0.25)]"
19,NVDA,2023-05-30,366.35,"[423.25, 451.7, 480.15]","[(Timestamp('2023-05-30 00:00:00'), 394.8, 1), (Timestamp('2023-06-14 00:00:00'), 423.25, -0.5), (Timestamp('2023-07-13 00:00:00'), 451.7, -0.25), (Timestamp('2023-07-14 00:00:00'), 480.15, -0.25)]"
20,NVDA,2021-10-29,239.24,"[265.94, 279.28999999999996, 292.64]","[(Timestamp('2021-10-29 00:00:00'), 252.59, 1), (Timestamp('2021-11-02 00:00:00'), 265.94, -0.5), (Timestamp('2021-11-04 00:00:00'), 279.28999999999996, -0.25), (Timestamp('2021-11-05 00:00:00'), 292.64, -0.25)]"
21,NVDA,2021-05-24,148.6939,"[155.74609999999998, 159.27219999999997, 162.79829999999995]","[(Timestamp('2021-05-24 00:00:00'), 152.22, 1), (Timestamp('2021-05-24 00:00:00'), 155.74609999999998, -0.5), (Timestamp('2021-05-28 00:00:00'), 159.27219999999997, -0.25), (Timestamp('2021-06-01 00:00:00'), 162.79829999999995, -0.25)]"
22,NVDA,2020-02-18,71.5,"[75.98500000000001, 78.22750000000002, 80.47000000000003]","[(Timestamp('2020-02-18 00:00:00'), 73.7425, 1), (Timestamp('2020-02-18 00:00:00'), 71.5, -1)]"
23,NVDA,2019-08-19,39.22,"[41.55, 42.714999999999996, 43.879999999999995]","[(Timestamp('2019-08-19 00:00:00'), 40.385, 1), (Timestamp('2019-08-19 00:00:00'), 41.55, -0.5), (Timestamp('2019-08-21 00:00:00'), 42.714999999999996, -0.25), (Timestamp('2019-09-05 00:00:00'), 43.879999999999995, -0.25)]"
24,META,2023-07-28,309.84,"[340.86000000000007, 356.3700000000001, 371.88000000000017]","[(Timestamp('2023-07-28 00:00:00'), 325.35, 1), (Timestamp('2023-08-09 00:00:00'), 309.84, -1)]"
25,META,2023-05-01,236.77,"[246.6, 251.515, 256.42999999999995]","[(Timestamp('2023-05-01 00:00:00'), 241.685, 1), (Timestamp('2023-05-01 00:00:00'), 236.77, -1)]"
26,TSLA,2021-10-26,314.7333,"[381.94669999999996, 415.55339999999995, 449.16009999999994]","[(Timestamp('2021-10-26 00:00:00'), 348.34, 1), (Timestamp('2021-11-01 00:00:00'), 381.94669999999996, -0.5), (Timestamp('2021-12-14 00:00:00'), 314.7333, -0.5)]"
27,TSLA,2020-11-18,144.3367,"[163.6633, 173.32659999999998, 182.98989999999998]","[(Timestamp('2020-11-18 00:00:00'), 154.0, 1), (Timestamp('2020-11-18 00:00:00'), 163.6633, -0.5), (Timestamp('2020-11-23 00:00:00'), 173.32659999999998, -0.25), (Timestamp('2020-11-24 00:00:00'), 182.98989999999998, -0.25)]"
28,TSLA,2020-02-04,44.9013,"[59.917300000000004, 67.42530000000001, 74.9333]","[(Timestamp('2020-02-04 00:00:00'), 52.4093, 1), (Timestamp('2020-02-04 00:00:00'), 59.917300000000004, -0.5), (Timestamp('2020-02-27 00:00:00'), 44.9013, -0.5)]"
29,TSLA,2019-10-25,19.28,"[21.3774, 22.4261, 23.474800000000002]","[(Timestamp('2019-10-25 00:00:00'), 20.3287, 1), (Timestamp('2019-10-25 00:00:00'), 21.3774, -0.5), (Timestamp('2019-10-28 00:00:00'), 22.4261, -0.25), (Timestamp('2019-11-13 00:00:00'), 23.474800000000002, -0.25)]"
30,LLY,2023-08-14,502.71,"[573.29, 608.58, 643.8700000000001]","[(Timestamp('2023-08-14 00:00:00'), 538.0, 1), (Timestamp('2023-09-07 00:00:00'), 573.29, -0.5), (Timestamp('2023-10-02 00:00:00'), 538.29, -0.5)]"
31,LLY,2021-12-16,257.2098,"[293.87020000000007, 312.2004000000001, 330.53060000000016]","[(Timestamp('2021-12-16 00:00:00'), 275.54, 1), (Timestamp('2022-01-06 00:00:00'), 257.2098, -1)]"
32,LLY,2021-01-15,182.02,"[196.58239999999998, 203.86359999999996, 211.14479999999995]","[(Timestamp('2021-01-15 00:00:00'), 189.3012, 1), (Timestamp('2021-01-19 00:00:00'), 196.58239999999998, -0.5), (Timestamp('2021-01-21 00:00:00'), 203.86359999999996, -0.25), (Timestamp('2021-01-25 00:00:00'), 211.14479999999995, -0.25)]"
33,LLY,2020-12-10,153.68,"[164.2, 169.45999999999998, 174.71999999999997]","[(Timestamp('2020-12-10 00:00:00'), 158.94, 1), (Timestamp('2020-12-15 00:00:00'), 164.2, -0.5), (Timestamp('2020-12-16 00:00:00'), 169.45999999999998, -0.25), (Timestamp('2021-01-11 00:00:00'), 174.71999999999997, -0.25)]"
34,AVGO,2023-03-06,615.75,"[655.71, 675.69, 695.6700000000001]","[(Timestamp('2023-03-06 00:00:00'), 635.73, 1), (Timestamp('2023-03-10 00:00:00'), 615.75, -1)]"
35,AVGO,2019-03-19,283.5,"[315.59580000000005, 331.6437000000001, 347.6916000000001]","[(Timestamp('2019-03-19 00:00:00'), 299.5479, 1), (Timestamp('2019-04-12 00:00:00'), 315.59580000000005, -0.5), (Timestamp('2019-05-07 00:00:00'), 307.29, -0.5)]"
36,V,2022-04-28,213.05,"[230.55, 239.3, 248.05]","[(Timestamp('2022-04-28 00:00:00'), 221.8, 1), (Timestamp('2022-04-29 00:00:00'), 213.05, -1)]"
37,V,2022-02-01,216.1,"[240.14000000000001, 252.16000000000003, 264.18000000000006]","[(Timestamp('2022-02-01 00:00:00'), 228.12, 1), (Timestamp('2022-02-23 00:00:00'), 216.1, -1)]"
38,JPM,2023-04-17,134.9001,"[143.3399, 147.5598, 151.7797]","[(Timestamp('2023-04-17 00:00:00'), 139.12, 1), (Timestamp('2023-04-26 00:00:00'), 134.9001, -1)]"
39,JPM,2020-12-23,121.09,"[128.91, 132.82, 136.73]","[(Timestamp('2020-12-23 00:00:00'), 125.0, 1), (Timestamp('2021-01-06 00:00:00'), 128.91, -0.5), (Timestamp('2021-01-07 00:00:00'), 132.82, -0.25), (Timestamp('2021-01-11 00:00:00'), 136.73, -0.25)]"
40,UNH,2023-07-18,460.11,"[509.89, 534.78, 559.67]","[(Timestamp('2023-07-18 00:00:00'), 485.0, 1), (Timestamp('2023-07-19 00:00:00'), 509.89, -0.5), (Timestamp('2023-09-05 00:00:00'), 480.81, -0.5)]"
41,UNH,2021-10-20,417.8,"[449.2, 464.9, 480.59999999999997]","[(Timestamp('2021-10-20 00:00:00'), 433.5, 1), (Timestamp('2021-10-22 00:00:00'), 449.2, -0.5), (Timestamp('2021-11-01 00:00:00'), 464.9, -0.25), (Timestamp('2021-12-08 00:00:00'), 468.86, -0.25)]"
42,UNH,2020-11-05,341.141,"[379.739, 399.03799999999995, 418.33699999999993]","[(Timestamp('2020-11-05 00:00:00'), 360.44, 1), (Timestamp('2020-11-19 00:00:00'), 341.141, -1)]"
43,UNH,2019-10-17,231.09,"[248.59, 257.34000000000003, 266.09000000000003]","[(Timestamp('2019-10-17 00:00:00'), 239.84, 1), (Timestamp('2019-10-22 00:00:00'), 248.59, -0.5), (Timestamp('2019-11-08 00:00:00'), 257.34000000000003, -0.25), (Timestamp('2019-11-15 00:00:00'), 266.09000000000003, -0.25)]"
44,UNH,2019-07-12,249.05,"[274.33, 286.96999999999997, 299.60999999999996]","[(Timestamp('2019-07-12 00:00:00'), 261.69, 1), (Timestamp('2019-07-24 00:00:00'), 249.05, -1)]"
45,WMT,2022-11-21,144.55,"[155.99, 161.71, 167.43]","[(Timestamp('2022-11-21 00:00:00'), 150.27, 1), (Timestamp('2022-12-15 00:00:00'), 144.55, -1)]"
46,WMT,2022-08-17,138.19,"[143.67000000000002, 146.41000000000003, 149.15000000000003]","[(Timestamp('2022-08-17 00:00:00'), 140.93, 1), (Timestamp('2022-08-19 00:00:00'), 138.19, -1)]"
47,WMT,2020-09-01,137.84,"[144.29999999999998, 147.52999999999997, 150.75999999999996]","[(Timestamp('2020-09-01 00:00:00'), 141.07, 1), (Timestamp('2020-09-01 00:00:00'), 144.29999999999998, -0.5), (Timestamp('2020-09-02 00:00:00'), 147.52999999999997, -0.25), (Timestamp('2020-09-10 00:00:00'), 137.84, -0.25)]"
48,WMT,2019-08-16,110.16,"[117.12, 120.60000000000001, 124.08000000000001]","[(Timestamp('2019-08-16 00:00:00'), 113.64, 1), (Timestamp('2019-08-23 00:00:00'), 110.16, -1)]"
49,XOM,2020-11-16,36.06,"[39.959999999999994, 41.90999999999999, 43.859999999999985]","[(Timestamp('2020-11-16 00:00:00'), 38.01, 1), (Timestamp('2020-11-24 00:00:00'), 39.959999999999994, -0.5), (Timestamp('2020-12-08 00:00:00'), 41.90999999999999, -0.25), (Timestamp('2020-12-10 00:00:00'), 43.859999999999985, -0.25)]"
50,JNJ,2023-04-06,162.76,"[168.56, 171.46, 174.36]","[(Timestamp('2023-04-06 00:00:00'), 165.66, 1), (Timestamp('2023-04-18 00:00:00'), 162.76, -1)]"
51,HD,2023-11-15,300.1401,"[316.33969999999994, 324.4394999999999, 332.53929999999986]","[(Timestamp('2023-11-15 00:00:00'), 308.2399, 1), (Timestamp('2023-12-01 00:00:00'), 316.33969999999994, -0.5), (Timestamp('2023-12-04 00:00:00'), 324.4394999999999, -0.25), (Timestamp('2023-12-12 00:00:00'), 332.53929999999986, -0.25)]"
52,HD,2022-11-11,297.08,"[332.40000000000003, 350.06000000000006, 367.7200000000001]","[(Timestamp('2022-11-11 00:00:00'), 314.74, 1), (Timestamp('2022-12-13 00:00:00'), 332.40000000000003, -0.5), (Timestamp('2022-12-30 00:00:00'), 315.86, -0.5)]"
53,PG,2019-10-24,121.6,"[126.84, 129.46, 132.08]","[(Timestamp('2019-10-24 00:00:00'), 124.22, 1), (Timestamp('2019-11-04 00:00:00'), 121.6, -1)]"
54,COST,2020-03-03,291.377,"[327.643, 345.77599999999995, 363.90899999999993]","[(Timestamp('2020-03-03 00:00:00'), 309.51, 1), (Timestamp('2020-03-12 00:00:00'), 291.377, -1)]"
55,COST,2019-03-11,223.77,"[233.62999999999997, 238.55999999999995, 243.48999999999992]","[(Timestamp('2019-03-11 00:00:00'), 228.7, 1), (Timestamp('2019-03-13 00:00:00'), 233.62999999999997, -0.5), (Timestamp('2019-03-21 00:00:00'), 238.55999999999995, -0.25), (Timestamp('2019-04-01 00:00:00'), 243.48999999999992, -0.25)]"
56,ORCL,2023-06-13,114.34,"[120.68, 123.85000000000001, 127.02000000000001]","[(Timestamp('2023-06-13 00:00:00'), 117.51, 1), (Timestamp('2023-06-13 00:00:00'), 120.68, -0.5), (Timestamp('2023-06-15 00:00:00'), 123.85000000000001, -0.25), (Timestamp('2023-06-16 00:00:00'), 127.02000000000001, -0.25)]"
57,CVX,2020-11-11,78.26,"[90.27999999999999, 96.28999999999998, 102.29999999999997]","[(Timestamp('2020-11-11 00:00:00'), 84.27, 1), (Timestamp('2020-11-23 00:00:00'), 90.27999999999999, -0.5), (Timestamp('2020-12-30 00:00:00'), 85.33, -0.5)]"
58,ABBV,2020-11-10,92.6703,"[102.30969999999999, 107.12939999999999, 111.94909999999999]","[(Timestamp('2020-11-10 00:00:00'), 97.49, 1), (Timestamp('2020-11-23 00:00:00'), 102.30969999999999, -0.5), (Timestamp('2020-12-04 00:00:00'), 107.12939999999999, -0.25), (Timestamp('2020-12-29 00:00:00'), 104.7, -0.25)]"
59,ABBV,2020-11-02,83.0,"[89.28, 92.42, 95.56]","[(Timestamp('2020-11-02 00:00:00'), 86.14, 1), (Timestamp('2020-11-03 00:00:00'), 89.28, -0.5), (Timestamp('2020-11-04 00:00:00'), 92.42, -0.25), (Timestamp('2020-11-09 00:00:00'), 95.56, -0.25)]"
60,MRK,2021-10-04,80.63,"[88.05000000000001, 91.76000000000002, 95.47000000000003]","[(Timestamp('2021-10-04 00:00:00'), 84.34, 1), (Timestamp('2021-10-06 00:00:00'), 80.63, -1)]"
61,ADBE,2021-06-21,556.39,"[583.61, 597.22, 610.83]","[(Timestamp('2021-06-21 00:00:00'), 570.0, 1), (Timestamp('2021-06-28 00:00:00'), 583.61, -0.5), (Timestamp('2021-07-06 00:00:00'), 597.22, -0.25), (Timestamp('2021-07-14 00:00:00'), 610.83, -0.25)]"
62,ADBE,2020-11-05,474.47,"[515.41, 535.8799999999999, 556.3499999999999]","[(Timestamp('2020-11-05 00:00:00'), 494.94, 1), (Timestamp('2020-11-09 00:00:00'), 474.47, -1)]"
63,ADBE,2020-06-16,395.41,"[428.03000000000003, 444.34000000000003, 460.65000000000003]","[(Timestamp('2020-06-16 00:00:00'), 411.72, 1), (Timestamp('2020-06-19 00:00:00'), 428.03000000000003, -0.5), (Timestamp('2020-06-23 00:00:00'), 444.34000000000003, -0.25), (Timestamp('2020-07-09 00:00:00'), 460.65000000000003, -0.25)]"
64,ADBE,2019-11-07,283.6,"[302.15999999999997, 311.43999999999994, 320.7199999999999]","[(Timestamp('2019-11-07 00:00:00'), 292.88, 1), (Timestamp('2019-11-25 00:00:00'), 302.15999999999997, -0.5), (Timestamp('2019-12-13 00:00:00'), 311.43999999999994, -0.25), (Timestamp('2019-12-16 00:00:00'), 320.7199999999999, -0.25)]"
65,ADBE,2019-06-20,284.34,"[299.66, 307.32000000000005, 314.9800000000001]","[(Timestamp('2019-06-20 00:00:00'), 292.0, 1), (Timestamp('2019-06-20 00:00:00'), 299.66, -0.5), (Timestamp('2019-07-10 00:00:00'), 307.32000000000005, -0.25), (Timestamp('2019-08-05 00:00:00'), 284.34, -0.25)]"
66,BAC,2022-10-18,32.87,"[34.87, 35.87, 36.87]","[(Timestamp('2022-10-18 00:00:00'), 33.87, 1), (Timestamp('2022-10-18 00:00:00'), 34.87, -0.5), (Timestamp('2022-10-26 00:00:00'), 35.87, -0.25), (Timestamp('2022-11-02 00:00:00'), 36.87, -0.25)]"
67,BAC,2021-01-07,31.355,"[33.88499999999999, 35.14999999999999, 36.41499999999999]","[(Timestamp('2021-01-07 00:00:00'), 32.62, 1), (Timestamp('2021-01-12 00:00:00'), 33.88499999999999, -0.5), (Timestamp('2021-01-22 00:00:00'), 31.355, -0.5)]"
68,CRM,2023-12-01,243.65,"[261.35, 270.2, 279.04999999999995]","[(Timestamp('2023-12-01 00:00:00'), 252.5, 1), (Timestamp('2023-12-01 00:00:00'), 261.35, -0.5), (Timestamp('2024-01-11 00:00:00'), 270.2, -0.25), (Timestamp('2024-01-19 00:00:00'), 279.04999999999995, -0.25)]"
69,CRM,2023-01-24,153.23,"[162.51000000000002, 167.15000000000003, 171.79000000000005]","[(Timestamp('2023-01-24 00:00:00'), 157.87, 1), (Timestamp('2023-01-25 00:00:00'), 153.23, -1)]"
70,CRM,2022-10-20,151.9,"[166.04, 173.10999999999999, 180.17999999999998]","[(Timestamp('2022-10-20 00:00:00'), 158.97, 1), (Timestamp('2022-11-02 00:00:00'), 151.9, -1)]"
71,CRM,2022-06-02,174.37,"[194.46999999999997, 204.51999999999995, 214.56999999999994]","[(Timestamp('2022-06-02 00:00:00'), 184.42, 1), (Timestamp('2022-06-13 00:00:00'), 174.37, -1)]"
72,CRM,2021-09-24,266.4,"[292.38, 305.37, 318.36]","[(Timestamp('2021-09-24 00:00:00'), 279.39, 1), (Timestamp('2021-10-04 00:00:00'), 266.4, -1)]"
73,CRM,2020-08-27,249.47,"[306.47, 334.9700000000001, 363.47000000000014]","[(Timestamp('2020-08-27 00:00:00'), 277.97, 1), (Timestamp('2020-09-04 00:00:00'), 249.47, -1)]"
74,CRM,2019-06-06,154.55,"[162.45, 166.39999999999998, 170.34999999999997]","[(Timestamp('2019-06-06 00:00:00'), 158.5, 1), (Timestamp('2019-06-07 00:00:00'), 162.45, -0.5), (Timestamp('2019-06-10 00:00:00'), 154.55, -0.5)]"
75,KO,2020-11-10,52.07,"[54.449999999999996, 55.63999999999999, 56.82999999999999]","[(Timestamp('2020-11-10 00:00:00'), 53.26, 1), (Timestamp('2020-11-16 00:00:00'), 54.449999999999996, -0.5), (Timestamp('2020-11-19 00:00:00'), 52.07, -0.5)]"
76,KO,2019-07-24,52.76,"[56.51, 58.385, 60.26]","[(Timestamp('2019-07-24 00:00:00'), 54.635, 1), (Timestamp('2019-07-25 00:00:00'), 52.76, -1)]"
77,PEP,2019-10-04,136.5,"[143.0, 146.25, 149.5]","[(Timestamp('2019-10-04 00:00:00'), 139.75, 1), (Timestamp('2019-10-15 00:00:00'), 136.5, -1)]"
78,AMD,2023-12-08,119.56,"[137.8, 146.92000000000002, 156.04000000000002]","[(Timestamp('2023-12-08 00:00:00'), 128.68, 1), (Timestamp('2023-12-12 00:00:00'), 137.8, -0.5), (Timestamp('2023-12-28 00:00:00'), 146.92000000000002, -0.25), (Timestamp('2024-01-16 00:00:00'), 156.04000000000002, -0.25)]"
79,AMD,2023-02-02,77.88,"[93.08000000000001, 100.68000000000002, 108.28000000000003]","[(Timestamp('2023-02-02 00:00:00'), 85.48, 1), (Timestamp('2023-02-17 00:00:00'), 77.88, -1)]"
80,AMD,2020-07-30,73.9,"[80.47999999999999, 83.76999999999998, 87.05999999999997]","[(Timestamp('2020-07-30 00:00:00'), 77.19, 1), (Timestamp('2020-08-04 00:00:00'), 80.47999999999999, -0.5), (Timestamp('2020-08-05 00:00:00'), 83.76999999999998, -0.25), (Timestamp('2020-08-07 00:00:00'), 87.05999999999997, -0.25)]"
81,AMD,2020-07-27,64.05,"[75.83, 81.72, 87.61]","[(Timestamp('2020-07-27 00:00:00'), 69.94, 1), (Timestamp('2020-07-29 00:00:00'), 75.83, -0.5), (Timestamp('2020-08-04 00:00:00'), 81.72, -0.25), (Timestamp('2020-08-26 00:00:00'), 87.61, -0.25)]"
82,AMD,2019-08-09,31.48,"[37.06, 39.85000000000001, 42.640000000000015]","[(Timestamp('2019-08-09 00:00:00'), 34.27, 1), (Timestamp('2019-08-14 00:00:00'), 31.48, -1)]"
83,NFLX,2023-10-20,392.2601,"[425.63989999999995, 442.3297999999999, 459.0196999999999]","[(Timestamp('2023-10-20 00:00:00'), 408.95, 1), (Timestamp('2023-11-02 00:00:00'), 425.63989999999995, -0.5), (Timestamp('2023-11-10 00:00:00'), 442.3297999999999, -0.25), (Timestamp('2023-11-15 00:00:00'), 459.0196999999999, -0.25)]"
84,NFLX,2023-03-24,304.14,"[341.41999999999996, 360.05999999999995, 378.69999999999993]","[(Timestamp('2023-03-24 00:00:00'), 322.78, 1), (Timestamp('2023-03-30 00:00:00'), 341.41999999999996, -0.5), (Timestamp('2023-05-12 00:00:00'), 339.89, -0.5)]"
85,NFLX,2023-01-23,332.625,"[355.375, 366.75, 378.125]","[(Timestamp('2023-01-23 00:00:00'), 344.0, 1), (Timestamp('2023-01-23 00:00:00'), 355.375, -0.5), (Timestamp('2023-01-25 00:00:00'), 366.75, -0.25), (Timestamp('2023-02-03 00:00:00'), 378.125, -0.25)]"
86,NFLX,2022-10-21,262.66,"[295.94, 312.58, 329.21999999999997]","[(Timestamp('2022-10-21 00:00:00'), 279.3, 1), (Timestamp('2022-10-25 00:00:00'), 295.94, -0.5), (Timestamp('2022-11-04 00:00:00'), 262.66, -0.5)]"
87,NFLX,2022-07-21,200.1,"[233.8398, 250.7097, 267.5796]","[(Timestamp('2022-07-21 00:00:00'), 216.9699, 1), (Timestamp('2022-08-08 00:00:00'), 233.8398, -0.5), (Timestamp('2022-08-11 00:00:00'), 250.7097, -0.25), (Timestamp('2022-09-08 00:00:00'), 227.44, -0.25)]"
88,NFLX,2022-01-31,378.1,"[411.5, 428.2, 444.9]","[(Timestamp('2022-01-31 00:00:00'), 394.8, 1), (Timestamp('2022-01-31 00:00:00'), 411.5, -0.5), (Timestamp('2022-02-01 00:00:00'), 428.2, -0.25), (Timestamp('2022-02-02 00:00:00'), 444.9, -0.25)]"
89,TMO,2021-09-22,576.0,"[642.5999999999999, 675.8999999999999, 709.1999999999998]","[(Timestamp('2021-09-22 00:00:00'), 609.3, 1), (Timestamp('2021-09-28 00:00:00'), 576.0, -1)]"
90,CSCO,2020-05-18,43.26,"[45.9, 47.22, 48.54]","[(Timestamp('2020-05-18 00:00:00'), 44.58, 1), (Timestamp('2020-05-27 00:00:00'), 45.9, -0.5), (Timestamp('2020-05-29 00:00:00'), 47.22, -0.25), (Timestamp('2020-07-06 00:00:00'), 46.42, -0.25)]"
91,CSCO,2019-05-17,54.12,"[58.68, 60.96, 63.24]","[(Timestamp('2019-05-17 00:00:00'), 56.4, 1), (Timestamp('2019-05-23 00:00:00'), 54.12, -1)]"
92,INTC,2023-10-31,34.6,"[38.160000000000004, 39.940000000000005, 41.720000000000006]","[(Timestamp('2023-10-31 00:00:00'), 36.38, 1), (Timestamp('2023-11-03 00:00:00'), 38.160000000000004, -0.5), (Timestamp('2023-11-15 00:00:00'), 39.940000000000005, -0.25), (Timestamp('2023-11-16 00:00:00'), 41.720000000000006, -0.25)]"
93,INTC,2023-07-31,35.51,"[38.470000000000006, 39.95000000000001, 41.430000000000014]","[(Timestamp('2023-07-31 00:00:00'), 36.99, 1), (Timestamp('2023-08-01 00:00:00'), 35.51, -1)]"
94,INTC,2019-10-28,53.92,"[59.3, 61.989999999999995, 64.67999999999999]","[(Timestamp('2019-10-28 00:00:00'), 56.61, 1), (Timestamp('2019-12-16 00:00:00'), 57.7, -1)]"
95,ABT,2023-10-19,91.65,"[101.35, 106.19999999999999, 111.04999999999998]","[(Timestamp('2023-10-19 00:00:00'), 96.5, 1), (Timestamp('2023-10-30 00:00:00'), 91.65, -1)]"
96,ABT,2021-01-29,117.145,"[130.995, 137.92, 144.84499999999997]","[(Timestamp('2021-01-29 00:00:00'), 124.07, 1), (Timestamp('2021-03-04 00:00:00'), 117.145, -1)]"
97,ABT,2020-08-28,109.52,"[118.48, 122.96000000000001, 127.44000000000001]","[(Timestamp('2020-08-28 00:00:00'), 114.0, 1), (Timestamp('2020-08-28 00:00:00'), 109.52, -1)]"
98,TMUS,2022-10-31,147.23,"[156.63000000000002, 161.33000000000004, 166.03000000000006]","[(Timestamp('2022-10-31 00:00:00'), 151.93, 1), (Timestamp('2022-11-04 00:00:00'), 147.23, -1)]"
99,TMUS,2022-07-28,137.55,"[147.19, 152.01, 156.82999999999998]","[(Timestamp('2022-07-28 00:00:00'), 142.37, 1), (Timestamp('2022-08-10 00:00:00'), 147.19, -0.5), (Timestamp('2022-09-13 00:00:00'), 137.55, -0.5)]"
100,TMUS,2022-02-04,117.5,"[127.41999999999999, 132.38, 137.33999999999997]","[(Timestamp('2022-02-04 00:00:00'), 122.46, 1), (Timestamp('2022-02-09 00:00:00'), 127.41999999999999, -0.5), (Timestamp('2022-03-08 00:00:00'), 117.5, -0.5)]"
